company_name,arabic_name,sector,sub_sector,city,country,website,email,phone,linkedin_url,employees,founded_year,description,is_startup,is_listed,tags
SABIC (Saudi Basic Industries Corporation),سابك - الشركة السعودية للصناعات الأساسية,Industrials,Petrochemicals & Basic Materials Manufacturing,Riyadh,Saudi Arabia,https://www.sabic.com,N/A,N/A,https://www.linkedin.com/company/sabic,"30,000+",1976,"SABIC is one of the world's largest petrochemical companies and a global leader in chemicals, polymers, agri-nutrients, metals, and specialties. Headquartered in Riyadh, the company operates in over 50 countries and is majority-owned by Saudi Aramco. SABIC plays a critical role in Saudi Arabia's industrial diversification under Vision 2030.",False,True,"Petrochemicals, Polymers, Chemicals, Basic Materials, Vision 2030"
HADEED (Saudi Iron & Steel Company),حديد - الشركة السعودية للحديد والصلب,Industrials,Steel & Metal Manufacturing,Al Jubail,Saudi Arabia,https://www.hadeed.com.sa,N/A,N/A,https://www.linkedin.com/company/hadeed,"3,000–5,000",1979,"HADEED is Saudi Arabia's leading steel and iron manufacturing company and a key subsidiary of SABIC. The company is committed to operational excellence in line with Saudi Vision 2030, producing steel bars, wire rods, and other structural steel products. It plays a vital role in supplying the Kingdom's construction and infrastructure sectors.",False,False,"Steel, Iron, Metal Manufacturing, Construction Materials, SABIC Subsidiary"
Ma'aden (Saudi Arabian Mining Company),معادن - شركة التعدين العربية السعودية,Industrials,Mining & Minerals Manufacturing,Riyadh,Saudi Arabia,https://www.maaden.com.sa,N/A,N/A,https://www.linkedin.com/company/maaden,"10,000+",1997,"Ma'aden is Saudi Arabia's leading mining and minerals company, responsible for responsibly harnessing the Kingdom's vast mineral resources to create economic and industrial value. The company produces gold, phosphate, aluminum, and other minerals across an integrated value chain. Ma'aden is a publicly listed company and a strategic pillar of Saudi Vision 2030's industrial goals.",False,True,"Mining, Gold, Phosphate, Aluminum, Minerals, Vision 2030"
Zamil Industrial Investment Company,شركة الزامل للاستثمار الصناعي,Industrials,Steel Structures & HVAC Manufacturing,Al Khobar,Saudi Arabia,https://www.zamil.com,N/A,N/A,https://www.linkedin.com/company/zamil-industrial,"10,000–15,000",1977,"Zamil Industrial is a leading Saudi manufacturing conglomerate producing pre-engineered steel buildings, air conditioning systems, and industrial products. Founded under the vision of Sheikh Abdullah Al-Zamil, the group has grown into a multi-national industrial enterprise operating across the Middle East, Asia, and Africa. The company is publicly listed on the Saudi Stock Exchange (Tadawul).",False,True,"Steel Structures, HVAC, Pre-engineered Buildings, Industrial Products, Conglomerate"
Saudi Ceramics Company,شركة السيراميك السعودي,Industrials,Building Materials & Ceramics Manufacturing,Riyadh,Saudi Arabia,https://www.saudiceramics.com,info@saudiceramics.com,N/A,https://www.linkedin.com/company/saudi-ceramics,"3,000–5,000",1977,"Saudi Ceramics Company is one of the largest manufacturers of ceramic tiles, porcelain, sanitaryware, and water heaters in the Middle East. The company provides comprehensive solutions for the construction and interior design sectors across Saudi Arabia and export markets. It is publicly listed on the Saudi Stock Exchange (Tadawul) and serves both residential and commercial projects.",False,True,"Ceramics, Tiles, Porcelain, Sanitaryware, Building Materials, Construction"
Tasnee (National Industrialization Company),تصنيع - شركة التصنيع الوطنية,Industrials,Petrochemicals & Industrial Manufacturing,Riyadh,Saudi Arabia,https://www.tasnee.com,N/A,N/A,https://www.linkedin.com/company/tasnee,"5,000–10,000",1992,"Tasnee is the first fully privately-owned joint-stock industrial company in Saudi Arabia and one of the largest industrial and petrochemical enterprises in the Kingdom. The company manufactures titanium dioxide, polypropylene, and other industrial chemicals through its subsidiaries and joint ventures. It is publicly listed on the Saudi Stock Exchange (Tadawul) and is a key driver of the Kingdom's industrial private sector.",False,True,"Petrochemicals, Titanium Dioxide, Polypropylene, Private Sector, Industrial Manufacturing"
Dar Al-Handasah (Dar),دار الهندسة,Industrials,Engineering Consultancy,Riyadh,Saudi Arabia,https://www.dar.com,N/A,N/A,https://www.linkedin.com/company/dar-al-handasah,"10,000+",1956,"Dar is a leading international multidisciplinary consulting organisation specialising in engineering, architecture, planning, environment, project management, and economics. With a major presence across Saudi Arabia, the firm has contributed to some of the Kingdom's most landmark infrastructure and urban development projects. Dar operates across multiple sectors including transportation, energy, water, and buildings.",False,False,"Engineering Consultancy, Architecture, Infrastructure, Urban Planning, Project Management"
AECOM Saudi Arabia,ايكوم السعودية,Industrials,Engineering & Infrastructure Consultancy,Riyadh,Saudi Arabia,https://www.aecom.com/sa,AlKhobar@aecom.com,+966 12 849 4400,https://www.linkedin.com/company/aecom,"1,000–5,000",1990,"AECOM is one of Saudi Arabia's largest urban design and civil infrastructure consultancies, helping city leaders prioritise projects, plan ahead, and develop sustainably. The firm provides engineering, procurement, and construction management services across transportation, environment, and energy sectors. AECOM has played a pivotal role in major Vision 2030 projects across the Kingdom.",False,True,"Civil Infrastructure, Urban Design, Vision 2030, Construction Management, Transportation"
Bechtel Saudi Arabia,بكتل السعودية,Industrials,"Engineering, Procurement & Construction Consultancy",Riyadh,Saudi Arabia,https://www.bechtel.com/locations/saudi-arabia,N/A,+1 571-392-6300,https://www.linkedin.com/company/bechtel,"1,000–5,000",1898,"Bechtel is a global engineering, construction, and project management company with a long-standing presence in Saudi Arabia. The firm has delivered large-scale energy, industrial, and infrastructure projects across the Kingdom for decades. Bechtel is a key player in Saudi Arabia's industrial and petrochemical development landscape.",False,False,"EPC, Energy, Industrial, Petrochemicals, Project Management"
Parsons Corporation Saudi Arabia,بارسونز السعودية,Industrials,Engineering & Infrastructure Consultancy,Riyadh,Saudi Arabia,https://www.parsons.com,N/A,N/A,https://www.linkedin.com/company/parsons-corporation,"1,000–5,000",1944,"Parsons is a digitally enabled solutions provider and global leader in national security and infrastructure consultancy with a significant footprint in Saudi Arabia. The company delivers engineering, construction, and program management services across transportation, smart cities, and defense sectors. Parsons is actively involved in Vision 2030 mega-projects including NEOM and the Riyadh Metro.",False,True,"Infrastructure, Smart Cities, Defense, Transportation, Vision 2030"
WSP Saudi Arabia,دبليو إس بي السعودية,Industrials,Engineering & Environmental Consultancy,Riyadh,Saudi Arabia,https://www.wsp.com/en-sa,N/A,N/A,https://www.linkedin.com/company/wsp,"500–1,000",1969,"WSP is a global engineering and professional services consultancy with an active presence in Saudi Arabia, providing advisory and design services across transportation, environment, buildings, and energy. The firm supports public and private sector clients on complex infrastructure and sustainability challenges. WSP contributes to key Saudi giga-projects aligned with Vision 2030 objectives.",False,True,"Engineering Advisory, Sustainability, Transportation, Energy, Environment"
Jacobs Engineering Saudi Arabia,جاكوبس الهندسة السعودية,Industrials,Engineering & Technical Consultancy,Riyadh,Saudi Arabia,https://www.jacobs.com,N/A,N/A,https://www.linkedin.com/company/jacobs-engineering-group,"500–1,000",1947,"Jacobs is a global technical professional services firm providing engineering, architecture, and construction management consultancy across Saudi Arabia. The firm delivers integrated solutions in water, environment, nuclear, transportation, and advanced manufacturing sectors. Jacobs is deeply embedded in the Kingdom's infrastructure development and industrial transformation programs.",False,True,"Technical Services, Water, Transportation, Construction Management, Advanced Manufacturing"
AESG,ايه إي إس جي,Industrials,Sustainability & Engineering Consultancy,Riyadh,Saudi Arabia,https://www.aesg.com,N/A,+966 501 692 187,https://www.linkedin.com/company/aesg,100–500,2010,"AESG is a specialist consultancy delivering expert services in sustainability, engineering, and advisory solutions for the built environment. The firm drives high-performance outcomes across green building, MEP engineering, fire & life safety, and smart building sectors. With a growing Riyadh presence, AESG actively supports Vision 2030 sustainability goals.",False,False,"Sustainability, MEP Engineering, Green Building, Fire & Life Safety, Smart Buildings"
Thornton Tomasetti Saudi Arabia,ثورنتون توماسيتي السعودية,Industrials,Structural & Engineering Consultancy,Riyadh,Saudi Arabia,https://www.thorntontomasetti.com,N/A,N/A,https://www.linkedin.com/company/thornton-tomasetti,100–500,1949,"Thornton Tomasetti applies engineering and scientific principles to deliver structural, façade, sustainability, and resilience consulting services globally, with a growing presence in Riyadh. The firm serves clients in the buildings, transportation, and industrial markets, offering advanced analysis, design, and investigative engineering. It is increasingly engaged in Saudi Arabia's giga-project landscape.",False,False,"Structural Engineering, Façade Engineering, Sustainability, Resilience, Buildings"
NEOM,نيوم,Industrials,Smart City Infrastructure,Riyadh,Saudi Arabia,https://www.neom.com,N/A,N/A,https://www.linkedin.com/company/neom,5000+,2017,"NEOM is Saudi Arabia's flagship gigaproject developing THE LINE, a revolutionary 170km zero-carbon smart city built from the ground up in the Tabuk region. It integrates AI, IoT, autonomous mobility, and sustainable urban infrastructure to redefine how cities are built and operated. NEOM represents one of the world's most ambitious smart city and urban technology initiatives under Vision 2030.",False,False,"Smart City, Urban Planning, Sustainable Infrastructure, IoT, AI, Giga-project, Vision 2030"
Saudisoft,سعودي سوفت,Industrials,Smart Infrastructure Software & Hardware Integration,Riyadh,Saudi Arabia,https://www.saudisoft.com,N/A,N/A,https://www.linkedin.com/company/saudisoft,100–500,1997,"Saudisoft is an integrated software and hardware solutions provider in Saudi Arabia, offering technology platforms that support smart infrastructure, enterprise automation, and digital transformation. The company provides end-to-end solutions combining software development, hardware deployment, and systems integration for urban and industrial environments. Saudisoft serves both public sector and private enterprises with a focus on strategic digital objectives aligned with Vision 2030.",False,False,"Software Integration, Smart Infrastructure, Hardware Solutions, Digital Transformation, Systems Integration"
Almarai Company,شركة المراعي,Consumer Staples,Dairy & Food Products,Riyadh,Saudi Arabia,https://www.almarai.com,N/A,+966554700101,https://www.linkedin.com/company/almarai,"40,000+",1977,"Almarai is the world's largest vertically integrated dairy company and the GCC's leading food and beverage manufacturer. It offers a wide range of products including dairy, juices, bakery, and poultry items distributed across the Middle East and North Africa.",False,True,"Dairy, Beverages, Bakery, Poultry, FMCG, GCC"
Savola Group,مجموعة صافولا,Consumer Staples,Edible Oils & Food Retail,Jeddah,Saudi Arabia,https://www.savola.com,info@savola.com,+966-12-268-7700,https://www.linkedin.com/company/savola-group,"30,000+",1979,"Savola Group is a leading strategic investment company in Saudi Arabia, the Middle East, North Africa, and Turkey, with core operations in edible oils, sugar, and food retail. Its portfolio includes iconic brands like Afia and Al-Marai (shareholding), along with Panda retail supermarkets.",False,True,"Edible Oils, Sugar, Food Retail, FMCG, Investment, GCC"
NADEC (National Agricultural Development Company),الشركة الوطنية للتنمية الزراعية,Consumer Staples,Dairy & Agricultural Products,Riyadh,Saudi Arabia,https://www.nadec.com.sa,N/A,+966-11-479-4000,https://www.linkedin.com/company/nadec,"5,000–10,000",1981,"NADEC is one of Saudi Arabia's largest integrated agricultural and food production companies, specializing in dairy products, juices, and crop farming. The company operates vast farmlands and modern processing facilities across the Kingdom.",False,True,"Dairy, Agriculture, Juices, Food Production, Saudi Arabia"
SADAFCO (Saudia Dairy & Foodstuff Company),شركة صافكو للألبان والأغذية,Consumer Staples,Dairy & Food Products,Jeddah,Saudi Arabia,https://www.sadafco.com,N/A,+966-12-636-5555,https://www.linkedin.com/company/sadafco,"2,000–5,000",1976,"SADAFCO is a leading Saudi food and beverage company best known for its Saudia brand of dairy products, tomato paste, and ice cream. The company produces and distributes a wide range of food items to retail and foodservice customers across the GCC.",False,True,"Dairy, Ice Cream, Tomato Paste, FMCG, GCC, Saudia Brand"
Tanmiah Food Company,شركة تنمية للأغذية,Consumer Staples,Poultry & Protein Foods,Riyadh,Saudi Arabia,https://www.tanmiah.com,N/A,+966-11-200-0700,https://www.linkedin.com/company/tanmiah-food-company,"3,000–7,000",1994,"Tanmiah Food Company is a leading Saudi poultry and protein food producer, raising chickens in cageless environments without hormones. The company serves retail, foodservice, and institutional clients across Saudi Arabia under high animal welfare standards.",False,True,"Poultry, Protein, Halal Food, Agri-Food, Saudi Arabia"
Agthia Group,مجموعة أغذية,Consumer Staples,Packaged Food & Beverages,Riyadh,Saudi Arabia,https://www.agthia.com,N/A,+971-2-815-8888,https://www.linkedin.com/company/agthia-group,"6,000+",2004,"Agthia Group is a leading GCC food and beverage conglomerate with significant operations in Saudi Arabia, offering trusted brands in water, beverages, protein foods, and snacks. The company focuses on sustainable growth and innovation across multiple consumer categories.",False,True,"Packaged Food, Water, Beverages, Snacks, GCC, FMCG"
SASCO (Saudi Automotive Services Company),شركة خدمات السيارات السعودية,Consumer Staples,Food Retail & Convenience Services,Riyadh,Saudi Arabia,https://www.sasco.com.sa,N/A,+966-11-218-0000,https://www.linkedin.com/company/sasco,"1,000–3,000",1981,"SASCO is a Saudi Arabian company operating an integrated network of petrol stations combined with food retail outlets, restaurants, and convenience stores across the Kingdom. The company provides food and beverage services to travelers and motorists at its highway and urban locations.",False,True,"Food Retail, Convenience Stores, Restaurants, Petrol Stations, Saudi Arabia"
NADEC (National Agricultural Development Company),شركة التنمية الوطنية الزراعية (نادك),Consumer Staples,"Dairy, Agricultural & Food Products",Riyadh,Saudi Arabia,https://www.nadec.com,N/A,+966 11 202 7777,https://www.linkedin.com/company/nadec,"5,000–10,000",1981,"NADEC is one of Saudi Arabia's pioneering industrial food and agricultural companies, founded in 1981 and the first agricultural company to be listed on the Saudi stock market. The company produces dairy products, juices, and other food items while managing large-scale agricultural and livestock operations. NADEC plays a key role in Saudi Arabia's food security strategy.",False,True,"Dairy, Agriculture, Juices, Food Security, FMCG, Listed"
Halwani Bros,شركة إخوان حلواني,Consumer Staples,Processed Foods & Specialty Foods,Jeddah,Saudi Arabia,https://www.halwani.com,N/A,N/A,https://www.linkedin.com/company/halwani-bros,"1,000–5,000",1952,"Halwani Bros is a premium Saudi food company with deep heritage, specializing in tahina, halawa, meat products, jams, and confectionery. Founded in 1952, the company is one of the oldest and most trusted food brands in the Kingdom, distributing products across Saudi Arabia and regional export markets. It is listed on the Saudi Stock Exchange (Tadawul).",False,True,"Processed Foods, Tahina, Halawa, Meat, Heritage Brand, FMCG, Listed"
Panda Retail Company,شركة بندة للتجزئة,Consumer Staples,Hypermarkets & Supermarkets,Jeddah,Saudi Arabia,https://www.panda.com.sa,N/A,N/A,https://www.linkedin.com/company/panda-retail-company,"10,000+",1978,"Panda Retail Company is one of the largest supermarket and hypermarket chains in Saudi Arabia, operating over 200 stores across the Kingdom under the Panda and HyperPanda banners. A subsidiary of the Savola Group, Panda offers a wide range of groceries, fresh produce, and household products. It is a dominant player in the Saudi retail food sector.",False,False,"Hypermarket, Supermarket, Grocery Retail, Savola Group, FMCG"
Carrefour Saudi Arabia (Majid Al Futtaim),كارفور السعودية,Consumer Staples,Hypermarkets & Supermarkets,Riyadh,Saudi Arabia,https://www.carrefourksa.com,N/A,N/A,https://www.linkedin.com/company/carrefour-ksa,"5,000–10,000",1999,"Carrefour Saudi Arabia operates hypermarkets and supermarkets throughout the Kingdom under a franchise agreement with Majid Al Futtaim. It offers a vast selection of food, groceries, electronics, and apparel, serving millions of customers in Riyadh, Jeddah, and other major Saudi cities. The brand is among the top grocery retailers in the GCC region.",False,False,"Hypermarket, Grocery Retail, Franchise, Majid Al Futtaim, FMCG"
Danube Group,مجموعة دانوب,Consumer Staples,Supermarkets & Grocery Retail,Jeddah,Saudi Arabia,https://www.danubegroup.com,info@danubegroup.com,N/A,https://www.linkedin.com/company/danube-group,"5,000–10,000",1993,"Danube Group is a diversified Saudi conglomerate with a major retail arm operating Danube supermarkets across the Kingdom. Founded in Jeddah, the group has expanded into real estate, building materials, and food retail, with supermarkets known for high-quality fresh produce and international products. It is one of the most recognized grocery brands in Western Saudi Arabia.",False,False,"Supermarket, Grocery Retail, Diversified Group, Jeddah, FMCG"
Tamimi Markets,أسواق التميمي,Consumer Staples,Supermarkets & Grocery Retail,Riyadh,Saudi Arabia,https://www.tamimimarkets.com,N/A,N/A,https://www.linkedin.com/company/tamimi-markets,"2,000–5,000",1979,"Tamimi Markets is a well-established Saudi supermarket chain catering to both Saudi nationals and expatriates across the Kingdom. Known for its premium product range, imported goods, and high service standards, it has built strong brand loyalty particularly in the Eastern Province and Riyadh. It positions itself as the supermarket of choice for quality-conscious shoppers.",False,False,"Supermarket, Grocery Retail, Premium Retail, Eastern Province, FMCG"
BinDawood Holding,بن داود القابضة,Consumer Staples,Hypermarkets & Supermarkets,Jeddah,Saudi Arabia,https://www.bindawoodholding.com,N/A,N/A,https://www.linkedin.com/company/bindawood-holding,"5,000–10,000",1984,"BinDawood Holding is a publicly listed Saudi retail company operating two supermarket chains: BinDawood and Danube supermarkets (retail division). Headquartered in Jeddah, the company manages a large network of stores across Saudi Arabia with a focus on fresh food and everyday grocery products. It was listed on the Saudi Stock Exchange (Tadawul) in 2020.",False,True,"Hypermarket, Supermarket, Tadawul Listed, Grocery Retail, FMCG"
Lulu Hypermarket Saudi Arabia,هايبر لولو السعودية,Consumer Staples,Hypermarkets & Supermarkets,Riyadh,Saudi Arabia,https://www.luluhypermarket.com,N/A,N/A,https://www.linkedin.com/company/lulu-hypermarket,"5,000–10,000",2000,"Lulu Hypermarket is a leading retail chain in Saudi Arabia operated by the UAE-based LuLu Group International, with numerous large-format stores across Riyadh, Jeddah, and other cities. The chain is popular for its extensive product range covering groceries, electronics, clothing, and fresh food at competitive prices. Lulu is one of the most visited hypermarket destinations among both Saudi families and expatriates.",False,False,"Hypermarket, Grocery Retail, LuLu Group, GCC Retail, FMCG"
Othaim Markets,أسواق العثيم,Consumer Staples,Supermarkets & Grocery Retail,Riyadh,Saudi Arabia,https://www.othaimmarkets.com,wecare@othaimmarkets.com,+966 56 1980 1990,https://www.linkedin.com/company/othaim-markets,"5,000–10,000",1994,"Othaim Markets is a major Saudi grocery retail chain and a leading player in the Kingdom's supermarket sector, operating hundreds of stores nationwide. Listed on the Saudi Stock Exchange (Tadawul), the company is known for offering high-quality products at affordable prices and delivering innovative shopping experiences. It serves millions of customers across Saudi Arabia with a strong focus on customer care.",False,True,"Supermarket, Grocery Retail, Tadawul Listed, Nationwide Chain, FMCG"
Farm Superstores,أسواق فارم,Consumer Staples,Supermarkets & Grocery Retail,Riyadh,Saudi Arabia,https://www.farmstores.com.sa,N/A,N/A,https://www.linkedin.com/company/farm-superstores,"1,000–5,000",1991,"Farm Superstores is a Saudi retail grocery chain offering a wide selection of fresh produce, food products, and household essentials across multiple locations in the Kingdom. Known for its focus on fresh and organic produce, Farm Superstores caters to health-conscious shoppers and families. The chain operates primarily in major urban centers including Riyadh and the Eastern Province.",False,False,"Supermarket, Fresh Produce, Grocery Retail, Organic, FMCG"
NAQI Cosmetics,ناقي,Consumer Staples,Personal Care & Skincare,Riyadh,Saudi Arabia,https://www.naqi.com,info@naqi.com,N/A,N/A,50–200,2010,NAQI is a Saudi-based cosmetic and functional skincare brand offering a wide range of personal care products. The company also provides personalized private label manufacturing services for businesses. NAQI blends modern formulations with regional market preferences across the GCC.,False,False,"skincare, personal care, cosmetics, private label, FMCG"
Bin Zagr Group,مجموعة بن زقر,Consumer Staples,Personal Care & Household Products Distribution,Jeddah,Saudi Arabia,https://www.binzagr.com.sa,N/A,+966-12-647-0000,https://www.linkedin.com/company/bin-zagr,"1,000–5,000",1958,"Bin Zagr Group is a major Saudi conglomerate and distributor of international consumer staples, personal care, and household brands in the Kingdom. The company partners with global FMCG leaders to bring personal hygiene and home care products to the Saudi market. Its extensive distribution network covers retail, wholesale, and institutional channels across Saudi Arabia.",False,False,"distribution, personal care, household products, FMCG, Jeddah"
International Personal Care (IPC Saudi Arabia),الشركة الدولية للعناية الشخصية,Consumer Staples,Personal Care Products,Riyadh,Saudi Arabia,https://www.ipc.com.sa,info@ipc.com.sa,+966 55 644 4103,N/A,50–200,N/A,"IPC Saudi Arabia is a personal care company operating in the Kingdom, offering a range of integrated services and products in the consumer hygiene and care segment. The company serves both retail and institutional clients across Saudi Arabia. It focuses on product planning, supply, and logistics for the personal care industry.",False,False,"personal care, hygiene, supply chain, consumer products, Riyadh"
Al Babtain Group,مجموعة البابطين,Consumer Staples,Household & Consumer Products,Riyadh,Saudi Arabia,https://www.albabtain.com.sa,N/A,N/A,https://www.linkedin.com/company/al-babtain-group,"1,000–5,000",1955,"Al Babtain Group is a long-established Saudi conglomerate with diversified interests including consumer goods, household products, and retail distribution. The group represents and distributes several international consumer staples brands across the Kingdom. It operates through multiple subsidiaries covering automotive, electronics, and FMCG consumer products.",False,False,"household products, consumer goods, distribution, conglomerate, Riyadh"
Niza Group,مجموعة نيزا,Consumer Staples,Personal Care & Household Cleaning Products,Riyadh,Saudi Arabia,https://www.nizagroup.com,N/A,N/A,N/A,200–500,N/A,"Niza Group is a Saudi company engaged in the manufacturing and marketing of personal care and household cleaning products. The company targets both retail and B2B markets across the Kingdom with a range of hygiene, cleaning, and grooming product lines. Niza Group leverages local production capabilities to cater to the growing demand for affordable consumer staples in Saudi Arabia.",False,False,"household cleaning, personal care, hygiene, manufacturing, Saudi Arabia"
Marafiq,مرافق,Energy,Utilities & Energy Services,Jeddah,Saudi Arabia,https://www.marafiq.com.sa,N/A,N/A,https://www.linkedin.com/company/marafiq,"1,000–5,000",2003,"Marafiq is a leading Saudi utility company that delivers integrated water, power, gas, and wastewater services to industrial cities across Saudi Arabia. It is committed to reliability, sustainability, and operational excellence. The company primarily serves industrial customers in the Jubail and Yanbu industrial complexes.",False,True,"utilities, gas distribution, water, power, industrial cities"
Saudi Gas Company (GASCO),شركة الغاز السعودية,Energy,Gas Distribution,Riyadh,Saudi Arabia,https://www.gasco.com.sa,N/A,N/A,https://www.linkedin.com/company/saudi-gas-company,"1,000–5,000",1990,"Saudi Gas Company (GASCO) is a leading natural gas distribution company in Saudi Arabia, responsible for the supply and distribution of liquefied petroleum gas (LPG) and natural gas across the Kingdom. The company operates an extensive network of gas filling stations and distribution centers. It serves both residential and commercial customers throughout Saudi Arabia.",False,True,"gas distribution, LPG, natural gas, energy services, downstream"
Petro Rabigh (Rabigh Refining and Petrochemical Company),بترو رابغ,Energy,Refining & Petrochemicals,Rabigh,Saudi Arabia,https://www.petrorabigh.com,N/A,N/A,https://www.linkedin.com/company/petro-rabigh,"3,000–5,000",2005,"Petro Rabigh is a joint venture between Saudi Aramco and Sumitomo Chemical, operating one of the world's largest integrated refining and petrochemical complexes. The company delivers fuels, plastics, and specialty chemicals used in transport, packaging, medical supplies, and electronics. It is strategically located on the Red Sea coast in Rabigh, Saudi Arabia.",False,True,"refining, petrochemicals, plastics, fuels, joint venture"
Luberef (Saudi Aramco Lubricating Oil Refining Company),لوبريف,Energy,Lubricants & Base Oil Refining,Jeddah,Saudi Arabia,https://www.luberef.com,N/A,N/A,https://www.linkedin.com/company/luberef,"500–1,000",1975,"Luberef is a leading Saudi Arabian lubricating base oil producer, manufacturing Group I, II, and III base oils supplied to global lubricant blending companies. It operates two refineries located in Jeddah and Yanbu. Luberef is a subsidiary of Saudi Aramco and plays a key role in the downstream oil value chain.",False,True,"lubricants, base oil, refining, downstream, Aramco subsidiary"
ACWA Power,أكوا باور,Energy,Renewable Energy / Solar & Wind Power,Riyadh,Saudi Arabia,https://www.acwapower.com,N/A,N/A,https://www.linkedin.com/company/acwa-power,"5,000+",2004,"ACWA Power is a leading Saudi developer, investor, and operator of power generation and water desalination plants, with a major focus on renewable energy including large-scale solar and wind projects. The company operates across 13 countries and is listed on the Saudi Exchange (Tadawul). It is a key player in Saudi Arabia's Vision 2030 renewable energy targets.",False,True,"Solar, Wind, Renewable Energy, IPP, Water Desalination, Vision 2030"
Masdar (in Saudi Arabia),مصدر,Energy,Utility-Scale Renewable Energy / Solar,Riyadh,Saudi Arabia,https://www.masdar.ae,N/A,N/A,https://www.linkedin.com/company/masdar,"1,000–5,000",2006,"Masdar Clean Energy is a leading developer and operator of utility-scale renewable energy projects, community grid projects, and energy services consultancy across the MENA region including Saudi Arabia. Jointly owned by Abu Dhabi's ADNOC, Mubadala, and TAQA, Masdar is actively involved in Saudi renewable energy tenders and large solar installations. The company aims to reach 100 GW of renewable energy capacity globally by 2030.",False,False,"Solar, Wind, Utility-Scale, Renewable Energy, MENA, Clean Energy"
Enova Facilities Management,إنوفا لإدارة المرافق,Energy,Energy Management / Solar Solutions,Riyadh,Saudi Arabia,https://www.enova-me.com,info@enova-me.com,N/A,https://www.linkedin.com/company/enova-me,"1,000–5,000",2012,"Enova provides comprehensive energy solutions, sustainability initiatives, and expert facility management services, driving efficiency across sectors in the MENA region including Saudi Arabia. The company is a joint venture between Veolia and Majid Al Futtaim, delivering energy performance contracts and solar rooftop solutions. Enova helps commercial and industrial clients reduce their carbon footprint and energy costs.",False,False,"Energy Management, Solar Rooftop, Sustainability, Facility Management, MENA, EPC"
NEOM Oxagon (ENOWA),نيوم أوكساغون - إنووا,Energy,Renewable Energy / Green Hydrogen / Solar,"NEOM, Tabuk Region",Saudi Arabia,https://www.neom.com/en-us/regions/oxagon,N/A,N/A,https://www.linkedin.com/company/neom,"1,000–5,000",2020,"ENOWA is NEOM's energy, water, and hydrogen company, powering the NEOM giga-project entirely with renewable energy including massive solar PV and wind installations. It is developing one of the world's largest green hydrogen projects in partnership with Air Products and ACWA Power. Oxagon serves as NEOM's reimagined industrial city integrating clean energy and advanced manufacturing on the Red Sea.",False,False,"Green Hydrogen, Solar, Wind, Renewable Energy, NEOM, Giga-Project, Vision 2030"
Saudi Electricity Company (SEC),شركة الكهرباء السعودية,Energy,Power Generation / Renewable Energy Integration,Riyadh,Saudi Arabia,https://www.se.com.sa,N/A,920000555,https://www.linkedin.com/company/saudi-electricity-company,"30,000+",2000,"Saudi Electricity Company (SEC) is the primary electricity transmission and distribution utility in Saudi Arabia, operating the national grid and integrating renewable energy sources including solar. SEC is a key partner in Vision 2030's target of generating 50% of electricity from renewable sources by 2030. The company is investing heavily in solar PV integration and smart grid modernization.",False,True,"Power Grid, Solar Integration, Renewable Energy, Utility, Transmission, Vision 2030"
Riyad Taqah (Saudi Renewable Energy Company),شركة الطاقة المتجددة السعودية,Energy,Solar Energy / Renewable Energy Development,Riyadh,Saudi Arabia,https://www.saudire.com,info@saudire.com,N/A,https://www.linkedin.com/company/saudi-renewable-energy,100–500,2017,"Saudi Renewable Energy Company is a private developer focused on solar PV projects for commercial, industrial, and utility-scale clients in the Kingdom of Saudi Arabia. The company supports businesses in adopting clean energy solutions to reduce electricity costs and meet sustainability targets. It is an active participant in Saudi Arabia's National Renewable Energy Program (NREP).",False,False,"Solar PV, Renewable Energy, C&I Solar, NREP, Clean Energy, Saudi Arabia"
ENOWA,إينوفا,Energy,Clean Energy / Smart Utilities / Green Hydrogen,"NEOM, Tabuk Region",Saudi Arabia,https://www.enowa.com,N/A,N/A,https://www.linkedin.com/company/enowa,"500–1,000",2020,"ENOWA is NEOM's energy, water, and hydrogen company tasked with building a 100% renewable energy ecosystem for the NEOM giga-project. It is developing one of the world's largest green hydrogen plants in partnership with Air Products and ACWA Power. ENOWA represents a flagship clean energy initiative under Saudi Arabia's Vision 2030.",True,False,"Green Hydrogen, Solar, Wind, Smart Grid, NEOM, Water, Vision 2030"
KAPSARC,مركز الملك عبدالله للدراسات والبحوث البترولية,Energy,Energy Research & Policy / Clean Energy,Riyadh,Saudi Arabia,https://www.kapsarc.org,N/A,+966 11 290 2500,https://www.linkedin.com/company/kapsarc,200–500,2009,"KAPSARC (King Abdullah Petroleum Studies and Research Center) is a non-profit research institution focused on energy economics, policy, technology, and the environment. The center conducts advanced research to support the transition to clean and sustainable energy in Saudi Arabia and globally. KAPSARC plays a key advisory role in shaping Saudi Arabia's energy future.",False,False,"Energy Research, Clean Energy Policy, Sustainability, Energy Economics, Think Tank"
